"user_id","cafe_id","score","txt"
"2735","2","2","價格非常高。
這樣一杯小杯的羊奶咖啡（不是濃縮）要180元。雖然可以續杯，但這可能要續5-8杯才能是一杯7-11中杯咖啡的量吧。 …"
"2736","2","5","首先服務應對非常好 服務生也都很親切
環境寬敞放鬆
我們運氣好 被安排在冷氣較強的玻璃屋內 …"
"2737","2","4","窗外景色沒話說，很美。因為我不敢喝羊奶，但有茶以及不含羊奶的點心，所以不會掃興。"
"2738","10","4","多年前吃過，鬆餅確實好吃，咖啡餐點也都不錯"
"2738","2","5","景觀非常好，尤其靠窗位子可看到美麗的七星潭。
飲品羊奶奶昔 好喝"
"2739","2","5","東西雖然並不便宜，但份量大，view很好，可以眺望七星潭，還有養羊可以看，食物以羊奶成分居多，可以接受再點"
"2740","2","4","價格地點景觀相當，服務些微稍待改善！停車客層交通略佳！"
"2741","3","5","想吃這間很久了，特地選在下午2點舒芙蕾供應的時段，連午餐ㄧ起解決。台客燒肉飯好吃，綠咖哩微辣、雞肉很嫩，另ㄧ半讚不絕口套餐搭配的小菜「炸豆腐」😂餐點都很滿意，會帶家人回訪！幫忙點餐結帳並安排座位的服務人員非常親切👍🏻 …"
"2741","2","3","餐點普通，價位偏高，但是景色很美是真的！服務生要再加強訓練，點餐丟三落四的🥺這種高價位餐廳，至少在夏日冷氣應該要開強ㄧ些，不是讓顧客邊吃邊噴汗，沒有享受到的感覺🥲 …"
"2742","2","5","羊膝味道很棒！肉非常軟嫩
不愧是30年招牌料理
無敵海景配精緻餐點
真的很值回票價"
"2743","2","3","風景滿分，店家氛圍、服務到位，餐點價格小貴，但這次餐點口味覺得一般，較不合個人胃口。"
"2744","2","2","當天去因為有其他團客，服務生一副就是不想讓我們點主餐，觀感不佳，還一直推銷飲料跟小甜點，米布丁跟起司蛋糕不好吃，但巧克力羊奶奶昔還不錯只是份量少了點!"
"2745","2","4","餐廳窗明几淨，餐點很有特色，加上無敵海景，忙裡偷閒的好所在"
"2746","2","4","來花蓮要同時享用餐點、舒適地看無敵海景，來這邊肯定沒錯。食物豐盛份量足夠。我點牛肉，幾乎是外頭的兩份牛排大，有點過多了。湯稍微過鹹，牛肉煮老了些。"
"2747","26","5","店小小的但非常舒服乾淨，scone超好吃，原味的搭配德文郡鮮奶油棒極了！檸檬凝乳口味微微酸甜，深得我心，水果茶清爽微甜。寵物友善大加分！❤️必定再訪！"
"2747","2","5","餐廳本身沒有想像中大，但整個氛圍滿舒服的，服務很好，風景很讚，餐廳內冷氣夠強，餐點不錯吃，而且是寵物友善餐廳！離開前我們走到可以看海景的地方照相，真的很漂亮，只是夏天戶外實在很熱。"
"2748","2","5","有事先訂位，非常準時入座超美的靠窗位置，點完餐很快就上餐點。餐點好吃，蜂蜜檸檬氣泡飲也好喝，連附餐的小蛋糕都很美味。不僅有無敵海景，所有服務人員也都超級nice。小孩在周邊逛逛時摔了一跤，謝謝服務人員提供ok繃給我們，點餐時，還主動關心小朋友需不需要冰敷，真的很謝謝每一位漂亮姊姊🥰 …"
"2749","2","5","拿鐵很好喝 羊奶冰淇淋也很特別好吃！ 風景很好 平日早上來坐窗邊很舒服！"
"2750","2","5","以風景區來說，價位OK，餐點水準不差，海景可以讓人瞬間進入渡假情境。"
"2751","2","5","適合看海的咖啡店，全數都是羊奶搭配的飲品，前身真的是牧場。"
"2752","2","3","羊奶拿鐵有羊騷味，害怕羊騷味的人勿點。這兒景色真的超好，可以吹冷氣一覽七星潭美景，餐點和咖啡就真的不用太期待了。"
"2753","2","4","白色的木材夢幻建築～依著海邊而建～餐點精緻服務親切～價位中上。"
"2754","5","5","有貓，好喝，好吃，位置偏少，樸實打卡好地方"
"2754","2","5","甜點，飲品還不錯，價位偏高，主要是吃風景
不過平日可以續杯跟慢慢享用，可以坐一個下午可以忘記煩惱的位置 …"
"2755","2","5","目前不需排隊 羊奶咖啡因人而異 男友覺得沒羊味 我個人不太能接受"
"2756","2","5","價位偏高的店面！但是看海景跟服務態度都蠻好的！豬腳很好吃！推推！"
"2757","11","3","裝潢漂亮環境舒服，個人覺得提拉米蘇比布丁好吃。"
"2757","2","4","可以邊看海邊吃下午茶的好地方，特色是羊奶系列的咖啡，米布丁也很有特色，但整體價格偏高。"
"2757","6","3","裝潢很復古有特色，餐點水準普通，沒有什麼特別出色的餐點或飲品。"
"2758","2","5","三面觀海 寬敞明亮 木質調 放鬆觀海的好地方"
"2759","2","5","環境舒服愜意，景色很好。
羊奶咖啡小小杯很好喝，可以續杯乙次，還有附很好吃的手工餅乾。羊奶起司蛋糕也意外的好吃、羊奶聖代上面水果很多弄的很漂亮很用心。 …"
"2760","2","5","靠海景觀真的沒話說，服務態度超好（我打電話客滿只能訂兩點，但十二點半提早到，想說碰運氣問一下，結果等十分鐘不到就有靠窗，好像是被特別安排的）

餐點以在景觀餐廳來說不貴阿 …"
"2761","2","5","平日週二來有提前十分鐘訂位，有預約到靠海景位置，餐點很好吃，看著海放空很舒服"
"2762","2","5","餐點真的很好吃
再加上無敵海景，用餐看無敵海景真的是享受"
"2763","2","4","風景非常優美，外面就是大海。咖啡廳的特色是羊奶類的飲品，滿特別的，不排斥羊奶的人可以試試看"
"2764","2","5","無敵海景餐廳，羊奶系列的食物很有特色，餐點稍貴但很好吃，地震後目前人沒有很多，前一天才網路訂位很順利。"
"2765","2","5","餐點好吃，原野牛肉松露三明治，
牛肉很多，但因為有帶筋不是很好咬，
羊奶濃醇香，海邊的風景很美"
"2766","10","5","咖啡系列都好喝，鬆餅酥脆，奶油不膩，好吃！"
"2766","49","5","觀看了評價自覺希望優質店家可以被更多人瞭解。
先說重點，喝咖啡是需要學習的，每一個產區、莊園、海拔、處理法、保存、烘焙、萃取都息息相關，而豆卡的風味描述是烘豆師或店家給予的大方向表現並非與手搖飲奶茶就是奶茶、草莓就是草莓。咖啡有趣跟價值除了大環境的原物料、人力等之外，是人與人互動的連結分享。 …"
"2766","2","4","景觀好、氣氛佳
飲品很有特色
但羊奶味很重，對於不愛羊的人不適合"
"2767","2","5","看海休息一下的好地方，不過羊奶類的飲料與冰淇淋，要能接受羊奶特殊的味道就是"
"2768","2","5","海景餐廳，羊奶產品也非常有特色，推薦點吐司來吃！"
"2769","42","5","靠近火車站非常值得推薦的一家店
店如其名 非常秀麗優雅
整體而言裡面的氣氛很放鬆 …"
"2769","12","5","跟台北比的話價格相近
但氣氛無價
檸檬塔很好吃 每個餐具的質感很好
很適合聊天放鬆"
"2769","2","5","感覺店家外面可以稍做整修一下會更完美
餐點的部分很完美 價格偏高的景觀餐廳
雖然可以看到海景的位子很少 …"
"2770","2","5","服務人員態度和藹可親， 餐點用心，用餐環境舒適， 好地方值得推薦!"
"2771","2","4","20221119二訪
環境乾淨，服務親切。假日來人潮多無窗邊作為，但店家安排一個高一點的位置，還是可以看得到整面海景，很舒服。 …"
"2772","2","4","若你問我：這地方東西好吃嗎？
我會回答：這裡風景很美。"
"2773","2","5","隱藏菜單薯條超大份，羊膝柔軟又好吃，廁所有尿布台，上二樓只有樓梯"
"2774","2","3","餐點都蠻有特色的 羊奶巧克力奶昔跟羊奶咖啡真的有很濃的羊奶味！喜歡喝羊奶都應該會很愛
布蕾也有淡淡的羊奶香 餅乾也不錯吃 人少的時候來也不會趕人可以待很久 餐點跟環境算很不錯
只是價位真的偏高 羊奶咖啡一杯180 那個杯子根本扮家家酒用的吧 就算續一杯也還是太少了"
"2775","2","4","羊膝燉的很軟嫩。羊奶咖啡沒有羊騷，可以嘗試看看。"
"2776","2","4","每回到花蓮的七星潭一定到訪，
可休閒/放鬆/談心/看海/放空，
海景與天空雲的變化令人陶醉！"
"2776","7","5","放鬆的好地方！"
"2777","6","4","復古味的咖啡館，裝潢有點像日本的特色列車，木頭裝潢，甜點不錯，咖啡是小杯量。"
"2777","13","4","門面看不出是間很受歡迎的咖啡館，可以訂位，餐點多元，店員親切，點麵包餐的注意手工麵包烤後比較偏硬，沙拉餐好吃，點單率高，優格盤是依當季水果搭配，所以可能內容物與照片有些微出入，整體而言當日的餐點與咖啡都不錯，只可惜沒有點到飯類不知道口味如何。"
"2777","2","5","內部整體裝潢及服務都不錯，飲品價格偏高，靠窗的坐位可以見到湛藍療癒的海景，附有停車場。"
"2778","2","1","8/30消費約8000 元 其他餐點一般般配景色就不多評論。牛肝菌野菇燴雞非常雷，點了兩份，咬下下剎那發現滿嘴都沙子，是因為在海邊的關係嗎？不是的，是廚師根本就沒洗，不想拉肚子的話。千萬不要點。能理解觀光餐廳疫情經營不易，但這種品質估計不會讓人去第二次。廚師很沒廚德，請老闆多留意謝謝。"
"2779","38","5","可麗露超級好吃，買過外帶可麗露，冰冰涼涼表皮酥酥脆脆，就像烤焦糖一樣，好好吃～好驚豔！真的推薦大家來吃看看可麗露😍
店內環境很棒，老闆娘非常親切美麗，吃完餐點也會詢問吃的如何？寵物友善餐廳也很棒👍
唯一覺得有點不滿意的是我覺得椅子不太好坐😅有點硬～ …"
"2779","2","4","餐點好吃，風景漂亮，服務人員也很親切，隨時注意來收餐盤，唯一美中不足的是真的好熱，只有兩台落地式冷氣，價位偏高，主餐類加服務費要600元以上，以這個價位應該至少要提供較為舒適的環境，但是真的好熱"
"2780","2","5","東西好吃，服務棒！
謝謝張姓店員即時幫忙清理桌面"
"2781","2","5","景色優美還有美麗的海景,
羊奶咖啡和羊奶餐點有特色,
服務人員客氣親切,
個人蠻推薦來此."
"2782","2","5","降二級後久違的內用 餐廳的防疫措施頗紮實 餐點也十分美味 景色更是傑出 還有自家豢養的羊兒 非常好玩"
"2783","2","5","因為地利的位置，擁有非常棒的海景，餐點也不錯吃，喜歡羊系列的絕對不能錯過，建議可以增加當月壽星活動，吸引更多壽星光顧。"
"2784","2","5","10點開門沒多久就坐了不少桌客人，所以要來的話建議要訂位，生意蠻好的唷！

七星潭的景觀真是沒話說的美，邊用餐邊看海即使戶外颳風下雨也能舒適的享受，來七星潭真的超推來這裡。 …"
"2785","2","5","每次結束花東旅行都會來拜訪七星潭，然後也一定會來原野牧場吃午餐，景色和食物都非常喜歡。"
"2785","3","5","試營運中，鬆餅只有一種口味（蜂蜜香草冰淇淋），真的好吃😋但只有下午2點到5點半才提供。餐廳外面很好拍，服務態度也還OK，平日候位的時間也沒很久。 …"
"2785","40","5","特地來吃鬆餅，鬆餅沒讓人失望。和朋友聊的那麼晚真的很盡興，是一個聚會的好地方，老闆人感覺也不錯。"
"2786","2","4","坐在窗邊就可看海，先到海邊吹風，看看小羊，再回到窗邊享受特別的羊奶咖啡，好開心，快要咩咩叫起來了！"
"2787","2","5","夏日炎炎烈日當頭，躲在冷氣室內看山看海，喝咖啡真是一大享受！"
"2788","2","3","羊奶拿鐵蠻特別
但羊騷味有點壓過咖啡的風味
感覺還是牛奶比較適合"
"2788","4","1","餐點偏貴，上菜速度很慢，第一份吃完20-30分鐘才上第二份隔了半小時，吃完將近快一個小時，西班牙紅椒牛肉跟黑胡椒牛肉差別在於只撒了紅椒粉跟黑胡椒粉，牛肉都是筋，失望！"
"2789","2","3","服務態度挺好的，但餐點貴了點，味道也普通，費用都是收風景的費用"
"2790","2","3","餐點選擇不多 點心類無法抵低消 建議先訂位選靠窗位置比較值得"
"2790","17","5","Fantastic yigarcheffe coffee! 很棒的耶加雪非水洗咖啡!"
"2791","2","5","低消一杯飲料~~"
"2792","2","5","一整片的海景空調餐廳，花蓮七星潭炎熱夏季的好去處
羊奶不錯喝像牛奶但有羊味
起司蛋糕超值又好吃
冰淇淋好吃"
"2793","2","5","喝咖啡拿鐵加羊奶，是招牌，一套180元，配一片羊奶起士餅乾。
我喝冰拿鐵，羊奶味尾韻會有點臊的感覺，但是順口好喝的，餅乾倒是吃不出羊奶味來。 …"
"2793","4","4","木質調小木屋，舒服閒適的氛圍，喜歡她有一小片書牆，咖啡香配書香，這是一定要的啦！
只是他們家要加一成服務費耶！"
"2794","2","5","餐廳坐落位子就是面海，餐點原以為怕會有羊騷味，但完全沒有，東西好吃，地方很舒服可以坐很久很適合放鬆"
"2795","2","5","Kem nước ngon nha, cảnh đẹp nữa, chill quá xá, mê nha
冰淇淋跟飲料都好喝，風景太浪漫了，我太喜歡，希望有機會再來🥰🥰🥰 …"
